Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,Tissue Type,Screening Set
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA16","17","33",".66328912375786764",".020376441356214609","-1.1273060981390211","","",".030352082444415056","1.1476825394952357","1.6701550957828266","1.7595869447918004",".031047748345668563","","","41.248288516794098","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA17","10","40",".61365561172425287","-1.6024037532114566","-.52076660508543715","","",".080001426619868116","-1.0816371481260194","1.5870565467785418","1.8006966300924667",".089036679574546668","","","60.941702036479626","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA18","16","34",".219946546994261","-1.0073858299278613","-.6098978957848904","","",".45689095609947772","-.3974879341429709","1.6816006184754821","1.8614946768945908",".47167376074841283","","","85.209941895025651","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA19","4","46",".12249173826525071","-.53244018750977473","-.75489002142375983","","",".74651013267538868",".2224498339139851","1.1721383008430502","1.8510192270502879",".81522390726742722","","","99.128808505676716","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA20","3","47",".1844426111114767","-1.051818487982872","-.71700523982092412","","",".69358971109132317","-.33481324816194791","1.232374623306431","1.8364217174769404",".75810560299599561","","","97.755722491588898","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA22","18","32",".07170478780006849","-.65375753154466298","-.78397081774150368","","",".78855439323923482",".13021328619684069","1.3825522507385095","2.0144324726741143",".80875271458055242","","","99.128808505676716","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA25","5","45",".26049118994987863","-1.1617463373214401","-.68991044553166347","","",".34188296506735361","-.47183589178977658",".84785354313393702","1.8745230907741313",".58311170285049219","","","87.394231854311329","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA26","15","35",".64526840140884101",".048656764639699548","-1.0738443772893582","","",".064796939353904223","1.1225011419290578","1.9671904326585787","1.6366954348283151",".041854443012913509","","","41.248288516794098","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA27","10","40",".88179972094039183",".46897862786118216","-1.0386122003535967","","",".05312919808156101","1.507590828214779","2.0683696479529572","1.6156292387689122",".016124426019952211","","","39.504843748882919","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA28","4","46",".010251643163260984","-.75423181192801414","-.73560379321347824","","",".96551033653894502","-.018628018714535899",".63105157634850417","1.8695817610111909",".98439128724901725","","","99.466671648805089","BRCA","GDSC2"
"Camptothecin","1003","TOP1","DNA replication","cnaBRCA29","7","43",".035535888954581728","-.7926212867433714","-.72805471461228943","","",".93339414203342463","-.064566572131081967","1.8408523619547752","1.8134980178792284",".93088341004592334","","","99.466671648805089","BRCA","GDSC2"
